"Flop:  [10♣, 4♠, 10♠]",2021-09-18 18:49:46.950,163199098695000,2021-09-18
"Flop:  [8♣, 6♦, K♣]",2021-09-18 18:50:32.369,163199103236900,2021-09-18
"Flop:  [2♥, 10♥, A♥]",2021-09-18 18:51:16.290,163199107629000,2021-09-18
"Flop:  [9♥, 9♣, 10♠]",2021-09-18 18:52:19.441,163199113944100,2021-09-18
"Flop:  [5♥, 5♦, 9♠]",2021-09-18 18:52:47.200,163199116720000,2021-09-18
"Flop:  [9♣, 8♠, K♠]",2021-09-18 18:53:53.996,163199123399600,2021-09-18
"Flop:  [9♠, 2♦, 4♦]",2021-09-18 18:54:46.633,163199128663300,2021-09-18
"Flop:  [2♥, 6♦, 10♦]",2021-09-18 18:55:18.634,163199131863400,2021-09-18
"Flop:  [J♥, 9♠, A♠]",2021-09-18 18:56:41.755,163199140175500,2021-09-18
"Flop:  [7♠, 3♥, J♠]",2021-09-18 18:57:26.129,163199144612900,2021-09-18
"Flop:  [Q♦, 7♠, 5♦]",2021-09-18 18:58:12.373,163199149237300,2021-09-18
"Flop:  [2♥, 3♣, J♠]",2021-09-18 18:59:14.302,163199155430200,2021-09-18
"Flop:  [3♥, 5♥, J♥]",2021-09-18 19:00:05.154,163199160515400,2021-09-18
"Flop:  [J♣, 8♠, 4♣]",2021-09-18 19:00:30.146,163199163014600,2021-09-18
"Flop:  [5♦, 5♠, A♣]",2021-09-18 19:01:01.911,163199166191100,2021-09-18
"Flop:  [7♣, A♥, J♣]",2021-09-18 19:01:47.613,163199170761300,2021-09-18
"Flop:  [9♥, 8♠, 6♣]",2021-09-18 19:02:37.028,163199175702800,2021-09-18
"Flop:  [2♥, 2♦, 3♥]",2021-09-18 19:04:33.150,163199187315000,2021-09-18
"Flop:  [A♠, 5♣, 10♠]",2021-10-30 08:12:54.428,163558157442800,2021-10-30
"Flop:  [K♥, 8♠, 5♦]",2021-10-30 08:16:06.279,163558176627900,2021-10-30
"Flop:  [2♦, 5♠, J♦]",2021-10-30 08:16:48.569,163558180856900,2021-10-30
"Flop:  [10♠, 6♠, 3♣]",2021-10-30 08:17:58.578,163558187857800,2021-10-30
"Flop:  [4♥, A♣, 7♠]",2021-10-30 08:19:44.421,163558198442100,2021-10-30
"Flop:  [5♣, 9♣, K♣]",2021-10-30 08:23:37.345,163558221734500,2021-10-30
"Flop:  [5♥, A♦, K♥]",2021-10-30 08:25:13.060,163558231306000,2021-10-30
"Flop:  [9♠, 8♠, 5♥]",2021-10-30 08:26:01.044,163558236104400,2021-10-30
"Flop:  [9♣, 8♦, J♥]",2021-10-30 08:28:42.865,163558252286500,2021-10-30
"Flop:  [2♣, 4♦, 2♥]",2021-10-30 08:31:19.442,163558267944200,2021-10-30
"Flop:  [5♣, J♦, 7♣]",2021-10-30 08:32:09.978,163558272997800,2021-10-30
"Flop:  [5♥, 9♥, Q♥]",2021-10-30 08:33:17.318,163558279731800,2021-10-30
"Flop:  [2♥, 9♣, 4♥]",2021-10-30 08:35:20.767,163558292076700,2021-10-30
"Flop:  [2♦, K♠, A♣]",2021-10-30 08:38:15.293,163558309529300,2021-10-30
"Flop:  [3♦, 10♦, 4♥]",2021-10-30 08:39:16.434,163558315643400,2021-10-30
"Flop:  [Q♥, 3♣, 8♠]",2021-10-30 08:41:05.250,163558326525000,2021-10-30
"Flop:  [10♥, 4♣, 5♣]",2021-10-30 08:42:46.566,163558336656600,2021-10-30
"Flop:  [7♣, K♣, J♥]",2021-10-30 08:44:57.336,163558349733600,2021-10-30
"Flop:  [A♥, 9♦, 8♥]",2021-10-30 08:46:24.153,163558358415300,2021-10-30
"Flop:  [4♥, 5♦, 7♠]",2021-10-30 08:48:19.831,163558369983100,2021-10-30
"Flop:  [Q♣, J♥, 9♦]",2021-10-30 08:50:25.327,163558382532700,2021-10-30
"Flop:  [Q♦, 3♣, K♠]",2021-10-30 08:51:23.805,163558388380500,2021-10-30
"Flop:  [K♣, 6♥, K♥]",2021-10-30 08:52:43.136,163558396313600,2021-10-30
"Flop:  [5♠, 7♥, 8♣]",2021-10-30 08:55:34.991,163558413499100,2021-10-30
"Flop:  [2♣, Q♣, J♠]",2021-10-30 08:57:17.087,163558423708700,2021-10-30
"Flop:  [8♥, 2♠, 4♠]",2021-10-30 08:59:51.206,163558439120600,2021-10-30
"Flop:  [3♥, Q♦, 10♠]",2021-10-30 09:00:34.405,163558443440500,2021-10-30
"Flop:  [Q♦, 9♦, 3♦]",2021-10-30 09:02:10.997,163558453099700,2021-10-30
"Flop:  [3♦, 7♣, 8♥]",2021-10-30 09:04:50.647,163558469064700,2021-10-30
"Flop:  [J♥, 3♦, 5♦]",2021-10-30 09:05:35.318,163558473531800,2021-10-30
"Flop:  [8♥, K♥, 8♦]",2021-10-30 09:07:01.918,163558482191800,2021-10-30
"Flop:  [A♣, A♥, 7♦]",2021-10-30 09:08:45.401,163558492540100,2021-10-30
"Flop:  [A♣, K♠, Q♦]",2021-10-30 09:09:32.240,163558497224000,2021-10-30
"Flop:  [Q♣, 7♠, 10♠]",2021-10-30 09:11:03.907,163558506390700,2021-10-30
"Flop:  [4♦, 5♣, 4♥]",2021-10-30 09:12:52.254,163558517225400,2021-10-30
"Flop:  [J♦, 5♣, 6♣]",2021-10-30 09:15:19.799,163558531979900,2021-10-30
"Flop:  [A♥, 5♦, A♦]",2021-10-30 09:17:33.072,163558545307200,2021-10-30
"Flop:  [A♥, Q♦, Q♥]",2021-10-30 09:18:52.269,163558553226900,2021-10-30
"Flop:  [Q♠, 8♥, A♣]",2021-10-30 09:20:05.966,163558560596600,2021-10-30
"Flop:  [K♥, 6♠, K♠]",2021-10-30 09:21:25.010,163558568501000,2021-10-30
"Flop:  [6♦, 5♦, 9♠]",2021-10-30 09:23:28.104,163558580810400,2021-10-30
"Flop:  [Q♦, K♦, 6♠]",2021-10-30 09:25:04.332,163558590433200,2021-10-30
"Flop:  [2♣, 4♦, J♥]",2021-10-30 09:26:23.442,163558598344200,2021-10-30
"Flop:  [8♥, 2♥, 8♠]",2021-10-30 09:42:46.677,163558696667700,2021-10-30
"Flop:  [Q♣, K♠, 2♥]",2021-10-30 09:44:23.000,163558706300000,2021-10-30
"Flop:  [2♠, 4♥, 10♣]",2021-10-30 09:45:52.639,163558715263900,2021-10-30
"Flop:  [K♦, 5♦, K♣]",2021-10-30 09:46:54.511,163558721451100,2021-10-30
"Flop:  [2♣, 10♦, 6♥]",2021-10-30 09:48:06.698,163558728669800,2021-10-30
"Flop:  [A♠, 10♠, 3♠]",2021-10-30 09:49:15.479,163558735547900,2021-10-30
"Flop:  [2♥, 4♣, 3♠]",2021-10-30 09:51:22.319,163558748231900,2021-10-30
"Flop:  [Q♣, 10♠, 8♠]",2021-10-30 09:52:06.712,163558752671200,2021-10-30
"Flop:  [6♣, 5♦, 5♥]",2021-10-30 09:53:27.003,163558760700300,2021-10-30
"Flop:  [J♥, 2♦, A♦]",2021-10-30 09:54:31.289,163558767128900,2021-10-30
"Flop:  [3♦, J♦, J♣]",2021-10-30 09:56:31.573,163558779157300,2021-10-30
"Flop:  [5♥, K♥, K♠]",2021-10-30 09:57:34.588,163558785458800,2021-10-30
"Flop:  [10♠, 9♦, Q♣]",2021-10-30 09:58:41.152,163558792115200,2021-10-30
"Flop:  [K♠, Q♠, 8♥]",2021-10-30 09:59:55.640,163558799564000,2021-10-30
"Flop:  [9♠, 10♠, 4♣]",2021-10-30 10:00:38.085,163558803808500,2021-10-30
"Flop:  [5♣, Q♣, 2♥]",2021-10-30 10:02:01.415,163558812141500,2021-10-30
"Flop:  [6♣, J♦, 8♠]",2021-10-30 10:03:04.262,163558818426200,2021-10-30
"Flop:  [A♣, 7♥, 8♥]",2021-10-30 10:03:55.763,163558823576300,2021-10-30
"Flop:  [9♥, 8♦, 5♦]",2021-10-30 10:05:05.550,163558830555000,2021-10-30
"Flop:  [3♥, 3♦, Q♥]",2021-10-30 10:05:58.395,163558835839500,2021-10-30
"Flop:  [2♥, 5♥, 9♣]",2021-10-30 10:06:40.531,163558840053100,2021-10-30
"Flop:  [J♦, 3♣, 6♥]",2021-10-30 10:10:36.689,163558863668900,2021-10-30
"Flop:  [A♦, Q♣, 3♣]",2021-10-30 10:12:25.156,163558874515600,2021-10-30
"Flop:  [7♠, A♠, 3♣]",2021-10-30 10:13:41.922,163558882192200,2021-10-30
"Flop:  [J♣, K♠, J♥]",2021-10-30 10:14:34.130,163558887413000,2021-10-30
"Flop:  [Q♠, 3♥, K♣]",2021-10-30 10:15:27.070,163558892707000,2021-10-30
"Flop:  [10♠, 5♦, A♣]",2021-10-30 10:16:23.103,163558898310300,2021-10-30
"Flop:  [Q♥, 8♠, 9♦]",2021-10-30 10:17:07.265,163558902726500,2021-10-30
"Flop:  [4♥, 3♠, 3♦]",2021-10-30 10:18:21.306,163558910130600,2021-10-30
"Flop:  [3♣, 9♦, 4♦]",2021-10-30 10:19:40.840,163558918084000,2021-10-30
"Flop:  [9♦, 3♦, K♣]",2021-10-30 10:20:58.651,163558925865100,2021-10-30
"Flop:  [J♥, 9♥, Q♦]",2021-10-30 10:24:27.485,163558946748500,2021-10-30
"Flop:  [9♠, J♥, 4♠]",2021-10-30 10:25:47.010,163558954701000,2021-10-30
"Flop:  [6♦, Q♠, 2♥]",2021-10-30 10:27:17.457,163558963745700,2021-10-30
"Flop:  [K♣, 3♥, 9♥]",2021-10-30 10:28:33.236,163558971323600,2021-10-30
"Flop:  [8♣, 2♦, 5♠]",2021-10-30 10:29:25.015,163558976501500,2021-10-30
"Flop:  [6♦, 10♠, K♥]",2021-10-30 10:32:18.678,163558993867800,2021-10-30
"Flop:  [K♠, A♥, 3♥]",2021-10-30 10:32:56.408,163558997640800,2021-10-30
"Flop:  [K♣, 2♦, A♥]",2021-10-30 10:35:12.699,163559011269900,2021-10-30
"Flop:  [5♣, J♠, Q♥]",2021-10-30 10:35:52.673,163559015267300,2021-10-30
"Flop:  [9♥, 10♣, 8♥]",2021-10-30 10:37:04.131,163559022413100,2021-10-30
"Flop:  [3♠, 10♥, Q♦]",2021-10-30 10:38:20.781,163559030078100,2021-10-30
"Flop:  [10♣, 5♠, 4♠]",2021-10-30 10:39:19.259,163559035925900,2021-10-30
"Flop:  [2♣, Q♣, 3♣]",2021-10-30 10:40:32.969,163559043296900,2021-10-30
"Flop:  [2♠, 4♣, K♦]",2021-10-30 10:41:24.478,163559048447800,2021-10-30
"Flop:  [8♦, 4♦, 8♥]",2021-10-30 10:44:25.037,163559066503700,2021-10-30
"Flop:  [8♠, K♣, 2♥]",2021-10-30 10:46:11.983,163559077198300,2021-10-30
"Flop:  [2♣, 9♦, 9♥]",2021-10-30 10:47:33.799,163559085379900,2021-10-30
"Flop:  [10♠, J♥, 7♦]",2021-10-30 10:48:30.955,163559091095500,2021-10-30
"Flop:  [9♦, 4♣, J♣]",2021-10-30 10:50:05.590,163559100559000,2021-10-30
"Flop:  [J♦, 7♦, 10♣]",2021-10-30 10:51:18.497,163559107849700,2021-10-30
"Flop:  [8♦, 7♣, 5♥]",2021-10-30 10:52:14.217,163559113421700,2021-10-30
"Flop:  [3♠, 5♠, K♠]",2021-10-30 10:53:28.012,163559120801200,2021-10-30
"Flop:  [J♠, 4♥, K♥]",2021-10-30 10:54:24.496,163559126449600,2021-10-30
"Flop:  [8♦, 9♦, K♣]",2021-10-30 12:43:17.395,163559779739500,2021-10-30
"Flop:  [Q♣, 7♦, 9♥]",2021-10-30 12:44:16.928,163559785692800,2021-10-30
"Flop:  [7♦, 3♥, 2♠]",2021-10-30 12:45:29.855,163559792985500,2021-10-30
"Flop:  [9♣, 7♠, 3♥]",2021-10-30 12:46:43.985,163559800398500,2021-10-30
"Flop:  [7♠, 4♥, J♥]",2021-10-30 12:47:52.267,163559807226700,2021-10-30
"Flop:  [K♦, A♦, 5♥]",2021-10-30 12:49:17.959,163559815795900,2021-10-30
"Flop:  [7♦, 6♥, 7♥]",2021-10-30 12:51:06.819,163559826681900,2021-10-30
"Flop:  [K♥, J♣, 6♠]",2021-10-30 12:52:26.051,163559834605100,2021-10-30
"Flop:  [2♠, Q♦, 9♥]",2021-10-30 12:53:31.081,163559841108100,2021-10-30
"Flop:  [J♣, J♥, 6♠]",2021-10-30 12:55:35.500,163559853550000,2021-10-30
"Flop:  [6♦, 3♦, J♦]",2021-10-30 12:57:34.305,163559865430500,2021-10-30
"Flop:  [3♠, K♥, 10♠]",2021-10-30 12:58:28.355,163559870835500,2021-10-30
"Flop:  [8♠, 8♥, J♥]",2021-10-30 12:59:14.207,163559875420700,2021-10-30
"Flop:  [J♣, K♥, J♠]",2021-10-30 13:00:40.175,163559884017500,2021-10-30
"Flop:  [6♠, 6♣, J♦]",2021-10-30 13:02:06.266,163559892626600,2021-10-30
"Flop:  [9♣, A♦, 8♠]",2021-10-30 13:04:16.569,163559905656900,2021-10-30
"Flop:  [2♣, Q♣, 10♠]",2021-10-30 13:05:53.015,163559915301500,2021-10-30
"Flop:  [5♠, 7♣, 4♥]",2021-10-30 13:09:27.981,163559936798100,2021-10-30
"Flop:  [Q♥, 7♠, 3♥]",2021-10-30 13:11:01.351,163559946135100,2021-10-30
"Flop:  [6♦, 3♥, A♠]",2021-10-30 13:12:04.807,163559952480700,2021-10-30
"Flop:  [4♦, 2♥, 6♠]",2021-10-30 13:14:03.598,163559964359800,2021-10-30
"Flop:  [10♣, K♥, 3♦]",2021-10-30 13:15:22.510,163559972251000,2021-10-30
"Flop:  [J♥, 5♠, 4♥]",2021-10-30 13:17:11.098,163559983109800,2021-10-30
"Flop:  [8♠, K♥, 5♠]",2021-10-30 13:18:34.900,163559991490000,2021-10-30
"Flop:  [5♥, K♣, J♦]",2021-10-30 13:21:53.007,163560011300700,2021-10-30
"Flop:  [A♠, 6♥, 2♠]",2021-10-30 13:24:39.844,163560027984400,2021-10-30
"Flop:  [6♠, K♠, K♦]",2021-10-30 13:26:22.215,163560038221500,2021-10-30
"Flop:  [3♥, 10♥, 2♦]",2021-10-30 13:29:31.351,163560057135100,2021-10-30
"Flop:  [4♦, 2♦, K♦]",2021-10-30 13:31:48.784,163560070878400,2021-10-30
"Flop:  [8♥, Q♥, K♥]",2021-10-30 13:34:04.669,163560084466900,2021-10-30
"Flop:  [Q♠, 7♠, 6♠]",2021-10-30 13:35:14.281,163560091428100,2021-10-30
"Flop:  [5♠, K♠, 8♥]",2021-10-30 13:36:51.225,163560101122500,2021-10-30
"Flop:  [2♦, 10♠, 9♥]",2021-10-30 13:39:13.960,163560115396000,2021-10-30
"Flop:  [4♥, A♦, 2♥]",2021-10-30 13:42:53.085,163560137308500,2021-10-30
"Flop:  [6♥, 5♦, K♦]",2021-10-30 13:45:05.690,163560150569000,2021-10-30
"Flop:  [8♣, 2♠, K♣]",2021-10-30 13:46:35.526,163560159552600,2021-10-30
"Flop:  [7♣, Q♥, 9♦]",2021-10-30 13:48:27.891,163560170789100,2021-10-30
"Flop:  [8♦, 8♥, 7♥]",2021-10-30 13:49:59.621,163560179962100,2021-10-30
"Flop:  [A♥, 10♦, 10♣]",2021-10-30 13:51:38.725,163560189872500,2021-10-30
"Flop:  [10♠, 3♠, J♣]",2021-10-30 13:52:22.112,163560194211200,2021-10-30
"Flop:  [9♥, 7♠, 9♦]",2021-10-30 13:54:44.286,163560208428600,2021-10-30
"Flop:  [2♦, 8♦, 5♦]",2021-10-30 13:58:38.288,163560231828800,2021-10-30
"Flop:  [10♦, 8♣, J♣]",2021-10-30 14:00:09.277,163560240927700,2021-10-30
"Flop:  [Q♣, A♥, 4♥]",2021-10-30 14:02:29.432,163560254943200,2021-10-30
"Flop:  [10♣, 7♥, A♣]",2021-10-30 14:05:01.498,163560270149800,2021-10-30
"Flop:  [7♣, 4♦, 10♦]",2021-10-30 14:06:36.162,163560279616200,2021-10-30
"Flop:  [2♣, 7♥, 5♠]",2021-10-30 14:09:18.797,163560295879700,2021-10-30
"Flop:  [A♦, A♠, A♣]",2021-10-30 14:10:53.184,163560305318400,2021-10-30
"Flop:  [4♣, 10♠, A♣]",2021-10-30 14:13:12.765,163560319276500,2021-10-30
"Flop:  [A♠, 5♦, 8♠]",2021-10-30 14:14:01.656,163560324165600,2021-10-30
"Flop:  [Q♦, K♠, 10♥]",2021-10-30 14:16:22.310,163560338231000,2021-10-30
"Flop:  [2♦, 4♦, A♦]",2021-10-30 14:18:21.966,163560350196600,2021-10-30
"Flop:  [Q♥, A♣, 4♠]",2021-10-30 14:21:41.515,163560370151500,2021-10-30
"Flop:  [10♠, 7♥, K♦]",2021-10-30 14:23:59.012,163560383901200,2021-10-30
"Flop:  [6♥, K♥, J♦]",2021-10-30 14:26:21.461,163560398146100,2021-10-30
"Flop:  [6♣, 10♥, 8♥]",2021-10-30 14:28:04.284,163560408428400,2021-10-30
"Flop:  [4♦, 8♥, 2♣]",2021-10-30 14:30:04.537,163560420453700,2021-10-30
"Flop:  [Q♠, 6♠, 6♦]",2021-10-30 14:31:42.587,163560430258700,2021-10-30
"Flop:  [K♦, J♣, Q♠]",2021-10-30 14:32:45.674,163560436567400,2021-10-30
"Flop:  [J♠, 9♣, A♣]",2021-10-30 14:34:58.755,163560449875500,2021-10-30
"Flop:  [4♠, K♦, 9♦]",2021-10-30 14:37:06.225,163560462622500,2021-10-30
"Flop:  [2♥, 3♣, 5♥]",2021-10-30 14:39:02.408,163560474240800,2021-10-30
"Flop:  [7♦, 2♥, 5♠]",2021-10-30 14:43:01.751,163560498175100,2021-10-30
"Flop:  [3♠, 4♠, 3♣]",2021-10-30 14:44:44.226,163560508422600,2021-10-30
"Flop:  [Q♠, 6♣, 3♦]",2021-10-30 14:46:30.265,163560519026500,2021-10-30
"Flop:  [7♠, 5♦, K♠]",2021-10-30 14:48:55.033,163560533503300,2021-10-30
"Flop:  [3♠, 9♥, J♥]",2021-10-30 14:50:07.232,163560540723200,2021-10-30
"Flop:  [6♥, J♥, 5♣]",2021-10-30 14:51:20.617,163560548061700,2021-10-30
"Flop:  [8♠, 8♦, 5♠]",2021-10-30 14:54:07.820,163560564782000,2021-10-30
"Flop:  [10♦, J♠, 2♣]",2021-10-30 14:57:59.945,163560587994500,2021-10-30
"Flop:  [3♦, 2♣, 4♣]",2021-10-30 14:59:34.374,163560597437400,2021-10-30
"Flop:  [A♠, 5♠, 7♦]",2021-10-30 15:01:45.850,163560610585000,2021-10-30
"Flop:  [10♣, 10♥, 4♠]",2021-10-30 15:03:23.844,163560620384400,2021-10-30
"Flop:  [9♦, 2♣, 2♠]",2021-10-30 15:05:17.151,163560631715100,2021-10-30
"Flop:  [9♥, 3♥, J♣]",2021-10-30 15:07:21.973,163560644197300,2021-10-30
"Flop:  [4♣, A♥, 10♣]",2021-10-30 15:10:20.250,163560662025000,2021-10-30
"Flop:  [5♦, K♠, 3♠]",2021-10-30 15:11:43.359,163560670335900,2021-10-30
"Flop:  [5♠, Q♦, 9♦]",2021-10-30 15:13:25.214,163560680521400,2021-10-30
"Flop:  [6♦, K♠, 10♦]",2021-10-30 15:15:48.941,163560694894100,2021-10-30
"Flop:  [J♥, K♥, 2♦]",2021-10-30 15:16:53.846,163560701384600,2021-10-30
"Flop:  [8♠, 2♥, 9♣]",2021-10-30 15:18:55.097,163560713509700,2021-10-30
"Flop:  [J♥, Q♣, 4♦]",2021-10-30 15:21:03.058,163560726305800,2021-10-30
"Flop:  [10♥, 7♣, 7♦]",2021-10-30 15:23:24.401,163560740440100,2021-10-30
"Flop:  [6♦, 3♦, 5♣]",2021-10-30 15:25:32.479,163560753247900,2021-10-30
"Flop:  [Q♠, 9♥, 6♦]",2021-10-30 15:27:29.112,163560764911200,2021-10-30
"Flop:  [Q♣, 5♥, 8♠]",2021-10-30 15:30:05.358,163560780535800,2021-10-30
"Flop:  [10♣, Q♥, 5♣]",2021-10-30 15:32:42.012,163560796201200,2021-10-30
"Flop:  [6♣, 3♣, 4♦]",2021-10-30 15:34:16.462,163560805646200,2021-10-30
"Flop:  [J♣, 3♣, K♥]",2021-10-30 15:35:49.111,163560814911100,2021-10-30
"Flop:  [4♠, 2♣, J♥]",2021-10-30 15:37:47.705,163560826770500,2021-10-30
"Flop:  [9♥, 8♦, K♣]",2021-10-30 15:39:57.769,163560839776900,2021-10-30
"Flop:  [K♠, 5♥, K♣]",2021-10-30 15:41:43.132,163560850313200,2021-10-30
"Flop:  [6♥, Q♣, 4♥]",2021-10-30 15:43:47.206,163560862720600,2021-10-30
"Flop:  [10♠, K♣, Q♦]",2021-10-30 15:45:40.875,163560874087500,2021-10-30
"Flop:  [6♥, 10♦, 8♠]",2021-10-30 15:47:39.768,163560885976800,2021-10-30
"Flop:  [2♣, 9♦, 3♠]",2021-10-30 15:48:54.731,163560893473100,2021-10-30
"Flop:  [K♣, K♥, 7♦]",2021-10-30 15:50:44.334,163560904433400,2021-10-30
"Flop:  [10♠, 2♦, 4♥]",2021-10-30 15:52:33.338,163560915333800,2021-10-30
"Flop:  [9♦, 10♥, A♦]",2021-10-30 15:54:06.938,163560924693800,2021-10-30
"Flop:  [7♠, 9♥, 2♣]",2021-10-30 15:56:15.208,163560937520800,2021-10-30
"Flop:  [A♥, Q♣, 2♣]",2021-10-30 15:57:51.430,163560947143000,2021-10-30
"Flop:  [6♥, 7♦, 5♥]",2021-10-30 15:59:43.009,163560958300900,2021-10-30
"Flop:  [9♥, 10♥, 2♣]",2021-10-30 16:02:33.911,163560975391100,2021-10-30
"Flop:  [K♠, 6♥, 5♣]",2021-10-30 16:04:52.127,163560989212700,2021-10-30
"Flop:  [3♠, J♣, 5♦]",2021-10-30 16:07:20.034,163561004003400,2021-10-30
"Flop:  [3♠, J♥, 10♠]",2021-10-30 16:09:39.520,163561017952000,2021-10-30
"Flop:  [Q♦, 5♥, 4♦]",2021-10-30 16:12:07.085,163561032708500,2021-10-30
"Flop:  [K♦, K♥, Q♠]",2021-10-30 16:13:58.709,163561043870900,2021-10-30
"Flop:  [4♣, 4♠, 3♠]",2021-10-30 16:15:26.758,163561052675800,2021-10-30
"Flop:  [7♥, 2♠, K♦]",2021-10-30 16:18:29.609,163561070960900,2021-10-30
"Flop:  [9♦, 2♣, K♠]",2021-10-30 16:19:56.846,163561079684600,2021-10-30
"Flop:  [5♣, 9♦, A♦]",2021-10-30 16:20:57.628,163561085762800,2021-10-30
"Flop:  [Q♠, 4♦, J♥]",2021-10-30 16:21:30.830,163561089083000,2021-10-30
"Flop:  [7♥, 9♥, J♥]",2021-10-30 16:22:43.933,163561096393300,2021-10-30
"Flop:  [5♦, 8♠, 10♣]",2021-10-30 16:23:44.671,163561102467100,2021-10-30
"Flop:  [8♣, 9♥, J♦]",2021-10-30 16:26:05.325,163561116532500,2021-10-30
"Flop:  [6♠, 5♦, K♦]",2021-10-30 16:27:27.923,163561124792300,2021-10-30
"Flop:  [7♣, 8♦, 7♦]",2021-10-30 16:29:15.719,163561135571900,2021-10-30
"Flop:  [8♦, J♠, 4♥]",2021-10-30 16:32:20.662,163561154066200,2021-10-30
"Flop:  [Q♣, 6♠, 3♣]",2021-10-30 16:33:37.797,163561161779700,2021-10-30
"Flop:  [3♦, 7♣, 4♣]",2021-10-30 16:36:55.369,163561181536900,2021-10-30
"Flop:  [3♦, 2♣, A♣]",2021-10-30 16:38:51.661,163561193166100,2021-10-30
"Flop:  [9♦, 9♠, 7♠]",2021-10-30 16:40:18.900,163561201890000,2021-10-30
"Flop:  [10♣, K♥, 9♠]",2021-10-30 16:41:52.411,163561211241100,2021-10-30
"Flop:  [4♠, 7♥, 6♦]",2021-10-30 16:43:06.346,163561218634600,2021-10-30
"Flop:  [2♠, 3♣, 2♦]",2021-10-30 16:44:15.974,163561225597400,2021-10-30
"Flop:  [K♥, 5♥, 9♠]",2021-10-30 16:45:35.463,163561233546300,2021-10-30
"Flop:  [A♣, J♠, 5♥]",2021-10-30 16:47:30.248,163561245024800,2021-10-30
"Flop:  [K♦, A♦, 8♠]",2021-10-30 16:49:07.427,163561254742700,2021-10-30
"Flop:  [2♣, A♣, K♦]",2021-10-30 16:51:56.943,163561271694300,2021-10-30
"Flop:  [K♥, 2♥, Q♠]",2021-10-30 16:54:08.863,163561284886300,2021-10-30
"Flop:  [7♦, Q♠, J♣]",2021-10-30 16:56:01.533,163561296153300,2021-10-30
"Flop:  [6♠, Q♠, 3♣]",2021-10-30 16:57:52.326,163561307232600,2021-10-30
"Flop:  [8♦, K♥, 7♦]",2021-10-30 16:58:51.455,163561313145500,2021-10-30
"Flop:  [10♦, K♣, 7♠]",2021-10-30 17:01:23.984,163561328398400,2021-10-30
"Flop:  [7♣, J♣, 10♠]",2021-10-30 17:03:43.835,163561342383500,2021-10-30
"Flop:  [9♠, 2♦, 3♣]",2021-10-30 17:05:01.120,163561350112000,2021-10-30
"Flop:  [Q♥, J♠, 3♣]",2021-10-30 17:07:43.612,163561366361200,2021-10-30
"Flop:  [9♠, A♠, 3♥]",2021-10-30 17:09:06.123,163561374612300,2021-10-30
"Flop:  [6♣, 2♥, 3♣]",2021-10-30 17:11:01.941,163561386194100,2021-10-30
"Flop:  [5♦, 9♦, K♣]",2021-10-30 17:12:00.357,163561392035700,2021-10-30
"Flop:  [4♠, 3♣, 10♦]",2021-10-30 17:13:09.845,163561398984500,2021-10-30
"Flop:  [2♣, 8♣, J♣]",2021-10-30 17:14:04.550,163561404455000,2021-10-30
"Flop:  [5♥, 8♥, 4♣]",2021-10-30 17:17:04.533,163561422453300,2021-10-30
"Flop:  [10♦, 6♦, 5♣]",2021-10-30 17:20:07.769,163561440776900,2021-10-30
"Flop:  [4♠, 8♣, Q♦]",2021-10-30 17:21:46.991,163561450699100,2021-10-30
"Flop:  [6♦, 9♠, 7♥]",2021-10-30 17:24:25.436,163561466543600,2021-10-30
"Flop:  [4♦, 7♥, Q♥]",2021-10-30 17:25:41.934,163561474193400,2021-10-30
"Flop:  [Q♦, 3♦, A♠]",2021-10-30 17:27:16.507,163561483650700,2021-10-30
"Flop:  [Q♣, 4♠, J♥]",2021-10-30 17:29:25.223,163561496522300,2021-10-30
"Flop:  [5♠, A♥, 9♣]",2021-10-30 17:30:07.870,163561500787000,2021-10-30
"Flop:  [7♥, 3♣, 8♥]",2021-10-30 17:30:56.599,163561505659900,2021-10-30
"Flop:  [6♠, 8♣, A♠]",2021-10-30 17:33:16.266,163561519626600,2021-10-30
"Flop:  [2♠, 3♥, 10♥]",2021-10-30 17:34:24.050,163561526405000,2021-10-30
"Flop:  [10♥, 3♣, 8♠]",2021-10-30 17:37:15.827,163561543582700,2021-10-30
"Flop:  [4♦, 5♦, 6♦]",2021-10-30 17:38:26.929,163561550692900,2021-10-30
"Flop:  [9♣, K♠, 3♥]",2021-10-30 17:39:28.174,163561556817400,2021-10-30
"Flop:  [6♠, J♥, 4♥]",2021-10-30 17:41:32.908,163561569290800,2021-10-30
"Flop:  [3♦, 10♣, K♥]",2021-10-30 17:43:07.985,163561578798500,2021-10-30
"Flop:  [8♥, K♦, 10♥]",2021-10-30 17:44:11.536,163561585153600,2021-10-30
"Flop:  [J♥, A♦, 3♦]",2021-10-30 17:45:30.950,163561593095000,2021-10-30
"Flop:  [K♠, K♣, 2♦]",2021-10-30 17:46:37.352,163561599735200,2021-10-30
"Flop:  [8♦, 9♣, 10♠]",2021-10-30 17:48:19.772,163561609977200,2021-10-30
"Flop:  [K♦, A♦, 5♠]",2021-10-30 17:49:39.891,163561617989100,2021-10-30
"Flop:  [K♥, 6♠, 8♠]",2021-10-30 17:51:14.779,163561627477900,2021-10-30
"Flop:  [Q♠, 9♠, 10♦]",2021-10-30 17:51:57.667,163561631766700,2021-10-30
"Flop:  [6♣, Q♦, 7♥]",2021-10-30 17:53:17.991,163561639799100,2021-10-30
